Date,Close
4/14/2015 16:00:00,153.21
4/15/2015 16:00:00,152.43
4/16/2015 16:00:00,151.97
4/17/2015 16:00:00,149.6
4/20/2015 16:00:00,152.67
4/21/2015 16:00:00,153.33
4/22/2015 16:00:00,151.19
4/23/2015 16:00:00,149.87
4/24/2015 16:00:00,148.4
4/27/2015 16:00:00,147.8
4/28/2015 16:00:00,147.51
4/29/2015 16:00:00,146.15
4/30/2015 16:00:00,143.34
5/1/2015 16:00:00,144.67
5/4/2015 16:00:00,144.02
5/5/2015 16:00:00,142.91
5/6/2015 16:00:00,141.04
5/7/2015 16:00:00,141.49
5/8/2015 16:00:00,145.46
5/11/2015 16:00:00,145.89
5/12/2015 16:00:00,145.43
5/13/2015 16:00:00,145.62
5/14/2015 16:00:00,147.96
5/15/2015 16:00:00,146.88
5/18/2015 16:00:00,146.71
5/19/2015 16:00:00,147.05
5/20/2015 16:00:00,146.42
5/21/2015 16:00:00,147.35
5/22/2015 16:00:00,144.81
5/26/2015 16:00:00,142.8
5/27/2015 16:00:00,143
5/28/2015 16:00:00,142.33
5/29/2015 16:00:00,140.52
6/1/2015 16:00:00,141.25
6/2/2015 16:00:00,143.25
6/3/2015 16:00:00,143.81
6/4/2015 16:00:00,141.19
6/5/2015 16:00:00,140.73
6/8/2015 16:00:00,140.64
6/9/2015 16:00:00,140.1
6/10/2015 16:00:00,141.62
6/11/2015 16:00:00,142.96
6/12/2015 16:00:00,142.8
6/15/2015 16:00:00,142.29
6/16/2015 16:00:00,142.34
6/17/2015 16:00:00,143.43
6/18/2015 16:00:00,145.38
6/19/2015 16:00:00,145.13
6/22/2015 16:00:00,145.7
6/23/2015 16:00:00,144.43
6/24/2015 16:00:00,143
6/25/2015 16:00:00,142.45
6/26/2015 16:00:00,142.48
6/29/2015 16:00:00,138.73
6/30/2015 16:00:00,138.72
7/1/2015 16:00:00,140.73
7/2/2015 16:00:00,140.21
7/6/2015 16:00:00,140.52
7/7/2015 16:00:00,143.15
7/8/2015 16:00:00,141.92
7/9/2015 16:00:00,142.8
7/10/2015 16:00:00,144.48
7/13/2015 16:00:00,146.62
7/14/2015 16:00:00,147.75
7/15/2015 16:00:00,146.89
7/16/2015 16:00:00,148.49
7/17/2015 16:00:00,146.84
7/20/2015 16:00:00,146.72
7/21/2015 16:00:00,145
7/22/2015 16:00:00,146.47
7/23/2015 16:00:00,146.11
7/24/2015 16:00:00,144.06
7/27/2015 16:00:00,141.03
7/28/2015 16:00:00,141.81
7/29/2015 16:00:00,144.14
7/30/2015 16:00:00,143.01
7/31/2015 16:00:00,144.17
8/3/2015 16:00:00,143.69
8/4/2015 16:00:00,143.54
8/5/2015 16:00:00,144.95
8/6/2015 16:00:00,143.82
8/7/2015 16:00:00,142.42
8/10/2015 16:00:00,145.86
8/11/2015 16:00:00,144.05
8/12/2015 16:00:00,142.43
8/13/2015 16:00:00,144.81
8/14/2015 16:00:00,145.09
8/17/2015 16:00:00,144.44
8/18/2015 16:00:00,144.6
8/19/2015 16:00:00,142.72
8/20/2015 16:00:00,137.02
8/21/2015 16:00:00,131.71
8/24/2015 16:00:00,127.19
8/25/2015 16:00:00,125.49
8/26/2015 16:00:00,129.34
8/27/2015 16:00:00,131.87
8/28/2015 16:00:00,133.24
8/31/2015 16:00:00,130.68
9/1/2015 16:00:00,127.44
9/2/2015 16:00:00,130.63
9/3/2015 16:00:00,131.02
9/4/2015 16:00:00,129.76
9/8/2015 16:00:00,133.82
9/9/2015 16:00:00,132.65
9/10/2015 16:00:00,133.55
9/11/2015 16:00:00,134.67
9/14/2015 16:00:00,134.43
9/15/2015 16:00:00,136.3
9/16/2015 16:00:00,137.2
9/17/2015 16:00:00,137.45
9/18/2015 16:00:00,136.09
9/21/2015 16:00:00,136.02
9/22/2015 16:00:00,133.99
9/23/2015 16:00:00,131.67
9/24/2015 16:00:00,129.75
9/25/2015 16:00:00,131.01
9/28/2015 16:00:00,128.13
9/29/2015 16:00:00,128.75
9/30/2015 16:00:00,130.95
10/1/2015 16:00:00,130.61
10/2/2015 16:00:00,132.56
10/5/2015 16:00:00,134.02
10/6/2015 16:00:00,134.63
10/7/2015 16:00:00,137.02
10/8/2015 16:00:00,139.04
10/9/2015 16:00:00,139.7
10/12/2015 16:00:00,140.68
10/13/2015 16:00:00,140.29
10/14/2015 16:00:00,134.22
10/15/2015 16:00:00,137.39
10/16/2015 16:00:00,137.6
10/19/2015 16:00:00,138.42
10/20/2015 16:00:00,138.88
10/21/2015 16:00:00,141.19
10/22/2015 16:00:00,146.31
10/23/2015 16:00:00,146.7
10/26/2015 16:00:00,146.7
10/27/2015 16:00:00,148.46
10/28/2015 16:00:00,147.88
10/29/2015 16:00:00,147.18
10/30/2015 16:00:00,148.07
11/2/2015 16:00:00,148.4
11/3/2015 16:00:00,148.09
11/4/2015 16:00:00,148.19
11/5/2015 16:00:00,147.97
11/6/2015 16:00:00,147.94
11/9/2015 16:00:00,145.98
11/10/2015 16:00:00,145.15
11/11/2015 16:00:00,144.99
11/12/2015 16:00:00,142.54
11/13/2015 16:00:00,142.59
11/16/2015 16:00:00,144.42
11/17/2015 16:00:00,146.08
11/18/2015 16:00:00,148.28
11/19/2015 16:00:00,149.24
11/20/2015 16:00:00,149.4
11/23/2015 16:00:00,148.34
11/24/2015 16:00:00,148.65
11/25/2015 16:00:00,147.43
11/27/2015 16:00:00,146.95
11/30/2015 16:00:00,145.45
12/1/2015 16:00:00,147.74
12/2/2015 16:00:00,146.96
12/3/2015 16:00:00,145.56
12/4/2015 16:00:00,148.5
12/7/2015 16:00:00,148.45
12/8/2015 16:00:00,144.99
12/9/2015 16:00:00,144.24
12/10/2015 16:00:00,146.41
12/11/2015 16:00:00,144.62
12/14/2015 16:00:00,143
12/15/2015 16:00:00,146.53
12/16/2015 16:00:00,148.11
12/17/2015 16:00:00,145.56
12/18/2015 16:00:00,139.58
12/21/2015 16:00:00,140.9
12/22/2015 16:00:00,142.38
12/23/2015 16:00:00,144.06
12/24/2015 16:00:00,143.53
12/28/2015 16:00:00,144.54
12/29/2015 16:00:00,147.35
12/30/2015 16:00:00,146.41
12/31/2015 16:00:00,144.59
1/4/2016 16:00:00,140.5
1/5/2016 16:00:00,141.07
1/6/2016 16:00:00,138.83
1/7/2016 16:00:00,133.01
1/8/2016 16:00:00,129.99
1/11/2016 16:00:00,130.21
1/12/2016 16:00:00,131.92
1/13/2016 16:00:00,128.12
1/14/2016 16:00:00,129.2
1/15/2016 16:00:00,125.63
1/19/2016 16:00:00,126.06
1/20/2016 16:00:00,122.14
1/21/2016 16:00:00,123.4
1/22/2016 16:00:00,124.61
1/25/2016 16:00:00,124.01
1/26/2016 16:00:00,128.01
1/27/2016 16:00:00,116.58
1/28/2016 16:00:00,118.01
1/29/2016 16:00:00,120.13
2/1/2016 16:00:00,121.56
2/2/2016 16:00:00,117.52
2/3/2016 16:00:00,121.87
2/4/2016 16:00:00,123.61
2/5/2016 16:00:00,122.56
2/8/2016 16:00:00,119.47
2/9/2016 16:00:00,118.88
2/10/2016 16:00:00,116.36
2/11/2016 16:00:00,108.44
2/12/2016 16:00:00,108.63
2/16/2016 16:00:00,112.6
2/17/2016 16:00:00,116.34
2/18/2016 16:00:00,117.57
2/19/2016 16:00:00,115.16
2/22/2016 16:00:00,117.39
2/23/2016 16:00:00,116.9
2/24/2016 16:00:00,115.59
2/25/2016 16:00:00,116.82
2/26/2016 16:00:00,118.16
2/29/2016 16:00:00,118.18
3/1/2016 16:00:00,119.96
3/2/2016 16:00:00,119.65
3/3/2016 16:00:00,119.61
3/4/2016 16:00:00,121.07
3/7/2016 16:00:00,122.9
3/8/2016 16:00:00,122.35
3/9/2016 16:00:00,122.86
3/10/2016 16:00:00,122.94
3/11/2016 16:00:00,124.63
3/14/2016 16:00:00,126.34
3/15/2016 16:00:00,126.36
3/16/2016 16:00:00,127.57
3/17/2016 16:00:00,130.7
3/18/2016 16:00:00,133.96
3/21/2016 16:00:00,135.86
3/22/2016 16:00:00,135.12
3/23/2016 16:00:00,132.86
3/24/2016 16:00:00,132.12
3/28/2016 16:00:00,131.29
3/29/2016 16:00:00,130.88
3/30/2016 16:00:00,128.58
3/31/2016 16:00:00,126.94
4/1/2016 16:00:00,126.96
4/4/2016 16:00:00,126.34
4/5/2016 16:00:00,127.03
4/6/2016 16:00:00,127.93
4/7/2016 16:00:00,127
4/8/2016 16:00:00,127.88
4/11/2016 16:00:00,127.91
4/12/2016 16:00:00,129.47
4/13/2016 16:00:00,131.14
4/14/2016 16:00:00,130.85
4/15/2016 16:00:00,131.13
4/18/2016 16:00:00,131.97
4/19/2016 16:00:00,132.68
4/20/2016 16:00:00,130.57
4/21/2016 16:00:00,130.74
4/22/2016 16:00:00,131.05
4/25/2016 16:00:00,130.75
4/26/2016 16:00:00,133.24
4/27/2016 16:00:00,137.08
4/28/2016 16:00:00,134.8
4/29/2016 16:00:00,134.8
5/2/2016 16:00:00,134.01
5/3/2016 16:00:00,132.49
5/4/2016 16:00:00,130.89
5/5/2016 16:00:00,132.08
5/6/2016 16:00:00,133.26
5/9/2016 16:00:00,132.1
5/10/2016 16:00:00,134.72
5/11/2016 16:00:00,133
5/12/2016 16:00:00,134.42
5/13/2016 16:00:00,132.12
5/16/2016 16:00:00,134.14
5/17/2016 16:00:00,132.56
5/18/2016 16:00:00,130.99
5/19/2016 16:00:00,128.08
5/20/2016 16:00:00,127.39
5/23/2016 16:00:00,127.58
5/24/2016 16:00:00,127.5
5/25/2016 16:00:00,128.86
5/26/2016 16:00:00,129.31
5/27/2016 16:00:00,129.22
5/31/2016 16:00:00,126.15
6/1/2016 16:00:00,126.41
6/2/2016 16:00:00,126.85
6/3/2016 16:00:00,127.38
6/6/2016 16:00:00,131.9
6/7/2016 16:00:00,131.93
6/8/2016 16:00:00,133
6/9/2016 16:00:00,133.1
6/10/2016 16:00:00,131.14
6/13/2016 16:00:00,129.92
6/14/2016 16:00:00,130.5
6/15/2016 16:00:00,130.16
6/16/2016 16:00:00,129.37
6/17/2016 16:00:00,129.82
6/20/2016 16:00:00,132.75
6/21/2016 16:00:00,131.52
6/22/2016 16:00:00,131.77
6/23/2016 16:00:00,133.55
6/24/2016 16:00:00,126.52
6/27/2016 16:00:00,122.7
6/28/2016 16:00:00,123.89
6/29/2016 16:00:00,126.99
6/30/2016 16:00:00,129.87
7/1/2016 16:00:00,129.69
7/5/2016 16:00:00,126.97
7/6/2016 16:00:00,126.96
7/7/2016 16:00:00,127.17
7/8/2016 16:00:00,130.09
7/11/2016 16:00:00,132.04
7/12/2016 16:00:00,130.81
7/13/2016 16:00:00,130.11
7/14/2016 16:00:00,131.55
7/15/2016 16:00:00,132.39
7/18/2016 16:00:00,133.43
7/19/2016 16:00:00,134.66
7/20/2016 16:00:00,134.72
7/21/2016 16:00:00,133.53
7/22/2016 16:00:00,133.47
7/25/2016 16:00:00,132.94
7/26/2016 16:00:00,134.85
7/27/2016 16:00:00,135.96
7/28/2016 16:00:00,133.01
7/29/2016 16:00:00,133.66
8/1/2016 16:00:00,133.21
8/2/2016 16:00:00,131.6
8/3/2016 16:00:00,131.87
8/4/2016 16:00:00,131.21
8/5/2016 16:00:00,131.73
8/8/2016 16:00:00,132.19
8/9/2016 16:00:00,132.62
8/10/2016 16:00:00,132.28
8/11/2016 16:00:00,133
8/12/2016 16:00:00,133.1
8/15/2016 16:00:00,134.66
8/16/2016 16:00:00,135
8/17/2016 16:00:00,134.72
8/18/2016 16:00:00,135
8/19/2016 16:00:00,134.44
8/22/2016 16:00:00,134.99
8/23/2016 16:00:00,134.14
8/24/2016 16:00:00,133.29
8/25/2016 16:00:00,132.98
8/26/2016 16:00:00,132.23
8/29/2016 16:00:00,132.9
8/30/2016 16:00:00,130.81
8/31/2016 16:00:00,129.45
9/1/2016 16:00:00,129.9
9/2/2016 16:00:00,131.16
9/6/2016 16:00:00,132.99
9/7/2016 16:00:00,132.64
9/8/2016 16:00:00,132.9
9/9/2016 16:00:00,128.53
9/12/2016 16:00:00,130.12
9/13/2016 16:00:00,128.76
9/14/2016 16:00:00,127.67
9/15/2016 16:00:00,127.77
9/16/2016 16:00:00,126.7
9/19/2016 16:00:00,127.48
9/20/2016 16:00:00,127.79
9/21/2016 16:00:00,130.56
9/22/2016 16:00:00,131.87
9/23/2016 16:00:00,131.78
9/26/2016 16:00:00,130.57
9/27/2016 16:00:00,131.32
9/28/2016 16:00:00,132.23
9/29/2016 16:00:00,131.03
9/30/2016 16:00:00,131.74
10/3/2016 16:00:00,132.38
10/4/2016 16:00:00,132.25
10/5/2016 16:00:00,134.66
10/6/2016 16:00:00,134.42
10/7/2016 16:00:00,133.85
10/10/2016 16:00:00,135.84
10/11/2016 16:00:00,133.74
10/12/2016 16:00:00,133.16
10/13/2016 16:00:00,133.38
10/14/2016 16:00:00,133.5
10/17/2016 16:00:00,134
10/18/2016 16:00:00,135.1
10/19/2016 16:00:00,136.18
10/20/2016 16:00:00,135.84
10/21/2016 16:00:00,135.63
10/24/2016 16:00:00,137.45
10/25/2016 16:00:00,139.02
10/26/2016 16:00:00,145.54
10/27/2016 16:00:00,143.31
10/28/2016 16:00:00,143.01
10/31/2016 16:00:00,142.43
11/1/2016 16:00:00,142.41
11/2/2016 16:00:00,140.75
11/3/2016 16:00:00,140.02
11/4/2016 16:00:00,139.54
11/7/2016 16:00:00,143.03
11/8/2016 16:00:00,142.2
11/9/2016 16:00:00,145.09
11/10/2016 16:00:00,147.69
11/11/2016 16:00:00,148.52
11/14/2016 16:00:00,149.99
11/15/2016 16:00:00,148.11
11/16/2016 16:00:00,146.44
11/17/2016 16:00:00,145.33
11/18/2016 16:00:00,146.35
11/21/2016 16:00:00,147.02
11/22/2016 16:00:00,149.52
11/23/2016 16:00:00,149.74
11/25/2016 16:00:00,150.04
11/28/2016 16:00:00,149.77
11/29/2016 16:00:00,151.64
11/30/2016 16:00:00,150.56
12/1/2016 16:00:00,152.39
12/2/2016 16:00:00,152.25
12/5/2016 16:00:00,152.16
12/6/2016 16:00:00,152.24
12/7/2016 16:00:00,154.14
12/8/2016 16:00:00,155.39
12/9/2016 16:00:00,156.49
12/12/2016 16:00:00,157.16
12/13/2016 16:00:00,156.66
12/14/2016 16:00:00,154.47
12/15/2016 16:00:00,153.77
12/16/2016 16:00:00,154.5
12/19/2016 16:00:00,156.18
12/20/2016 16:00:00,156.39
12/21/2016 16:00:00,157.48
12/22/2016 16:00:00,157.46
12/23/2016 16:00:00,157.81
12/27/2016 16:00:00,157.48
12/28/2016 16:00:00,156.1
12/29/2016 16:00:00,155.69
12/30/2016 16:00:00,155.68
1/3/2017 16:00:00,156.97
1/4/2017 16:00:00,158.62
1/5/2017 16:00:00,158.71
1/6/2017 16:00:00,159.1
1/9/2017 16:00:00,158.32
1/10/2017 16:00:00,159.07
1/11/2017 16:00:00,159.4
1/12/2017 16:00:00,158.29
1/13/2017 16:00:00,158.83
1/17/2017 16:00:00,157.67
1/18/2017 16:00:00,158.32
1/19/2017 16:00:00,159
1/20/2017 16:00:00,159.53
1/23/2017 16:00:00,157.84
1/24/2017 16:00:00,160.55
1/25/2017 16:00:00,167.36
1/26/2017 16:00:00,169.12
1/27/2017 16:00:00,167.7
1/30/2017 16:00:00,165.57
1/31/2017 16:00:00,163.42
2/1/2017 16:00:00,163.97
2/2/2017 16:00:00,162.26
2/3/2017 16:00:00,162.4
2/6/2017 16:00:00,163.98
2/7/2017 16:00:00,166.5
2/8/2017 16:00:00,163.81
2/9/2017 16:00:00,164.28
2/10/2017 16:00:00,166.23
2/13/2017 16:00:00,168.03
2/14/2017 16:00:00,168.5
2/15/2017 16:00:00,169.3
2/16/2017 16:00:00,170.81
2/17/2017 16:00:00,172.71
2/21/2017 16:00:00,175.56
2/22/2017 16:00:00,175.36
2/23/2017 16:00:00,176.86
2/24/2017 16:00:00,177.44
2/27/2017 16:00:00,179.43
2/28/2017 16:00:00,180.23
3/1/2017 16:00:00,183.91
3/2/2017 16:00:00,182.99
3/3/2017 16:00:00,182.18
3/6/2017 16:00:00,180.93
3/7/2017 16:00:00,182.02
3/8/2017 16:00:00,181.74
3/9/2017 16:00:00,180.57
3/10/2017 16:00:00,178.7
3/13/2017 16:00:00,179.05
3/14/2017 16:00:00,178.73
3/15/2017 16:00:00,178.71
3/16/2017 16:00:00,178.19
3/17/2017 16:00:00,180.1
3/20/2017 16:00:00,179.39
3/21/2017 16:00:00,175.96
3/22/2017 16:00:00,176.98
3/23/2017 16:00:00,177.26
3/24/2017 16:00:00,175.82
3/27/2017 16:00:00,176.1
3/28/2017 16:00:00,177.36
3/29/2017 16:00:00,177.63
3/30/2017 16:00:00,177.98
3/31/2017 16:00:00,176.86
4/3/2017 16:00:00,176.65
4/4/2017 16:00:00,178.7
4/5/2017 16:00:00,177.08
4/6/2017 16:00:00,177.37
4/7/2017 16:00:00,178.85
4/10/2017 16:00:00,177.56
4/11/2017 16:00:00,178.57
4/12/2017 16:00:00,176.05
4/13/2017 16:00:00,175.62
4/17/2017 16:00:00,179.02
4/18/2017 16:00:00,177.85
4/19/2017 16:00:00,178.4
4/20/2017 16:00:00,179.3
4/21/2017 16:00:00,180.38
4/24/2017 16:00:00,182.06
4/25/2017 16:00:00,183.51
4/26/2017 16:00:00,181.71
4/27/2017 16:00:00,183.22
4/28/2017 16:00:00,184.83
5/1/2017 16:00:00,182.39
5/2/2017 16:00:00,183.44
5/3/2017 16:00:00,183.39
5/4/2017 16:00:00,183.07
5/5/2017 16:00:00,185.01
5/8/2017 16:00:00,186.02
5/9/2017 16:00:00,186.91
5/10/2017 16:00:00,183.18
5/11/2017 16:00:00,183.94
5/12/2017 16:00:00,183.25
5/15/2017 16:00:00,182.39
5/16/2017 16:00:00,182.7
5/17/2017 16:00:00,178.78
5/18/2017 16:00:00,177.4
5/19/2017 16:00:00,180.76
5/22/2017 16:00:00,183.67
5/23/2017 16:00:00,183.49
5/24/2017 16:00:00,185.25
5/25/2017 16:00:00,187.07
5/26/2017 16:00:00,186.59
5/30/2017 16:00:00,186.88
5/31/2017 16:00:00,187.63
6/1/2017 16:00:00,187.32
6/2/2017 16:00:00,190.23
6/5/2017 16:00:00,188.95
6/6/2017 16:00:00,186.75
6/7/2017 16:00:00,188.1
6/8/2017 16:00:00,189.93
6/9/2017 16:00:00,190.03
6/12/2017 16:00:00,190
6/13/2017 16:00:00,191.09
6/14/2017 16:00:00,192.38
6/15/2017 16:00:00,195.45
6/16/2017 16:00:00,196.44
6/19/2017 16:00:00,199.08
6/20/2017 16:00:00,198.33
6/21/2017 16:00:00,199.17
6/22/2017 16:00:00,199.44
6/23/2017 16:00:00,202.23
6/26/2017 16:00:00,199.98
6/27/2017 16:00:00,198.89
6/28/2017 16:00:00,199.62
6/29/2017 16:00:00,197.46
6/30/2017 16:00:00,197.75
7/3/2017 16:00:00,198.59
7/5/2017 16:00:00,201.81
7/6/2017 16:00:00,201.48
7/7/2017 16:00:00,202.37
7/10/2017 16:00:00,203.96
7/11/2017 16:00:00,206.27
7/12/2017 16:00:00,206.44
7/13/2017 16:00:00,206.23
7/14/2017 16:00:00,208.51
7/17/2017 16:00:00,208.68
7/18/2017 16:00:00,208.24
7/19/2017 16:00:00,210.88
7/20/2017 16:00:00,210.28
7/21/2017 16:00:00,212.14
7/24/2017 16:00:00,212.18
7/25/2017 16:00:00,212.46
7/26/2017 16:00:00,233.45
7/27/2017 16:00:00,241
7/28/2017 16:00:00,241.27
7/31/2017 16:00:00,242.46
8/1/2017 16:00:00,239.44
8/2/2017 16:00:00,237.95
8/3/2017 16:00:00,238.25
8/4/2017 16:00:00,237.71
8/7/2017 16:00:00,240.23
8/8/2017 16:00:00,239.5
8/9/2017 16:00:00,234.31
8/10/2017 16:00:00,232.88
8/11/2017 16:00:00,234.88
8/14/2017 16:00:00,237.15
8/15/2017 16:00:00,239.17
8/16/2017 16:00:00,237.59
8/17/2017 16:00:00,235.59
8/18/2017 16:00:00,235.77
8/21/2017 16:00:00,235.68
8/22/2017 16:00:00,239.75
8/23/2017 16:00:00,238.09
8/24/2017 16:00:00,238.74
8/25/2017 16:00:00,235.89
8/28/2017 16:00:00,237.18
8/29/2017 16:00:00,240.49
8/30/2017 16:00:00,240.46
8/31/2017 16:00:00,239.66
9/1/2017 16:00:00,240.33
9/5/2017 16:00:00,237
9/6/2017 16:00:00,234.62
9/7/2017 16:00:00,236.31
9/8/2017 16:00:00,238.78
9/11/2017 16:00:00,240.59
9/12/2017 16:00:00,240.58
9/13/2017 16:00:00,241.93
9/14/2017 16:00:00,245.23
9/15/2017 16:00:00,249
9/18/2017 16:00:00,253.08
9/19/2017 16:00:00,252.46
9/20/2017 16:00:00,255.46
9/21/2017 16:00:00,256.04
9/22/2017 16:00:00,256.45
9/25/2017 16:00:00,254.32
9/26/2017 16:00:00,253.7
9/27/2017 16:00:00,255.28
9/28/2017 16:00:00,254.27
9/29/2017 16:00:00,254.21
10/2/2017 16:00:00,255.99
10/3/2017 16:00:00,255.46
10/4/2017 16:00:00,255.76
10/5/2017 16:00:00,258.89
10/6/2017 16:00:00,258.58
10/9/2017 16:00:00,258.39
10/10/2017 16:00:00,260.93
10/11/2017 16:00:00,261.44
10/12/2017 16:00:00,261.91
10/13/2017 16:00:00,260.74
10/16/2017 16:00:00,259.75
10/17/2017 16:00:00,258.62
10/18/2017 16:00:00,260.04
10/19/2017 16:00:00,259.04
10/20/2017 16:00:00,264.75
10/23/2017 16:00:00,262.32
10/24/2017 16:00:00,266
10/25/2017 16:00:00,258.42
10/26/2017 16:00:00,259.27
10/27/2017 16:00:00,256.46
10/30/2017 16:00:00,259.25
10/31/2017 16:00:00,257.98
11/1/2017 16:00:00,258.5
11/2/2017 16:00:00,262.63
11/3/2017 16:00:00,261.75
11/6/2017 16:00:00,264.07
11/7/2017 16:00:00,266.13
11/8/2017 16:00:00,265.57
11/9/2017 16:00:00,262.7
11/10/2017 16:00:00,260.85
11/13/2017 16:00:00,262.42
11/14/2017 16:00:00,261.76
11/15/2017 16:00:00,262.86
11/16/2017 16:00:00,263.7
11/17/2017 16:00:00,262.26
11/20/2017 16:00:00,264.63
11/21/2017 16:00:00,266.99
11/22/2017 16:00:00,265.15
11/24/2017 13:00:00,265.88
11/27/2017 16:00:00,265.58
11/28/2017 16:00:00,267.99
11/29/2017 16:00:00,269.3
11/30/2017 16:00:00,276.8
12/1/2017 16:00:00,271.38
12/4/2017 16:00:00,277.97
12/5/2017 16:00:00,275.54
12/6/2017 16:00:00,278.27
12/7/2017 16:00:00,281.97
12/8/2017 16:00:00,285.9
12/11/2017 16:00:00,283.16
12/12/2017 16:00:00,289.94
12/13/2017 16:00:00,291.84
12/14/2017 16:00:00,293.88
12/15/2017 16:00:00,293.94
12/18/2017 16:00:00,296.14
12/19/2017 16:00:00,297.25
12/20/2017 16:00:00,297.9
12/21/2017 16:00:00,295.03
12/22/2017 16:00:00,295.1
12/26/2017 16:00:00,295.36
12/27/2017 16:00:00,295.62
12/28/2017 16:00:00,296.35
12/29/2017 16:00:00,294.91
1/2/2018 16:00:00,296.84
1/3/2018 16:00:00,297.8
1/4/2018 16:00:00,296.67
1/5/2018 16:00:00,308.84
1/8/2018 16:00:00,310.15
1/9/2018 16:00:00,318.43
1/10/2018 16:00:00,320.26
1/11/2018 16:00:00,328.12
1/12/2018 16:00:00,336.21
1/16/2018 16:00:00,335.16
1/17/2018 16:00:00,351.01
1/18/2018 16:00:00,340.16
1/19/2018 16:00:00,337.73
1/22/2018 16:00:00,338
1/23/2018 16:00:00,335.59
1/24/2018 16:00:00,334.69
1/25/2018 16:00:00,343.11
1/26/2018 16:00:00,343.22
1/29/2018 16:00:00,340.82
1/30/2018 16:00:00,337.71
1/31/2018 16:00:00,354.37
2/1/2018 16:00:00,356.94
2/2/2018 16:00:00,348.91
2/5/2018 16:00:00,328.88
2/6/2018 16:00:00,340.91
2/7/2018 16:00:00,348.12
2/8/2018 16:00:00,329.66
2/9/2018 16:00:00,332.83
2/12/2018 16:00:00,343.8
2/13/2018 16:00:00,343.16
2/14/2018 16:00:00,344.85
2/15/2018 16:00:00,356.46
2/16/2018 16:00:00,355.04
2/20/2018 16:00:00,353.35
2/21/2018 16:00:00,352.37
2/22/2018 16:00:00,355.92
2/23/2018 16:00:00,356.66
2/26/2018 16:00:00,363.48
2/27/2018 16:00:00,364.64
2/28/2018 16:00:00,362.21
3/1/2018 16:00:00,349.69
3/2/2018 16:00:00,344.67
3/5/2018 16:00:00,352.75
3/6/2018 16:00:00,348.92
3/7/2018 16:00:00,347.04
3/8/2018 16:00:00,348.73
3/9/2018 16:00:00,354.52
3/12/2018 16:00:00,344.19
3/13/2018 16:00:00,338.67
3/14/2018 16:00:00,330.26
3/15/2018 16:00:00,329.98
3/16/2018 16:00:00,330.47
3/19/2018 16:00:00,331.76
3/20/2018 16:00:00,337.63
3/21/2018 16:00:00,337.1
3/22/2018 16:00:00,319.61
3/23/2018 16:00:00,321
3/26/2018 16:00:00,328.97
3/27/2018 16:00:00,321.12
3/28/2018 16:00:00,320.02
3/29/2018 16:00:00,327.88
4/2/2018 16:00:00,322.44
4/3/2018 16:00:00,330.82
4/4/2018 16:00:00,327.44
4/5/2018 16:00:00,336.4
4/6/2018 16:00:00,326.12
4/9/2018 16:00:00,322.48
4/10/2018 16:00:00,334.83
4/11/2018 16:00:00,327.36
4/12/2018 16:00:00,337.48
4/13/2018 16:00:00,329.28
4/16/2018 16:00:00,331.77
4/17/2018 16:00:00,336.72
4/18/2018 16:00:00,341
4/19/2018 16:00:00,340.64
4/20/2018 16:00:00,338.67
4/23/2018 16:00:00,338.84
4/24/2018 16:00:00,329.06
4/25/2018 16:00:00,342.86
4/26/2018 16:00:00,342.79
4/27/2018 16:00:00,340.88
4/30/2018 16:00:00,333.56
5/1/2018 16:00:00,329.54
5/2/2018 16:00:00,324.19
5/3/2018 16:00:00,330.69
5/4/2018 16:00:00,334.43
5/7/2018 16:00:00,340.43
5/8/2018 16:00:00,338.37
5/9/2018 16:00:00,344.5
5/10/2018 16:00:00,344.07
5/11/2018 16:00:00,342.46
5/14/2018 16:00:00,344.59
5/15/2018 16:00:00,342.12
5/16/2018 16:00:00,340.97
5/17/2018 16:00:00,344.14
5/18/2018 16:00:00,351.23
5/21/2018 16:00:00,363.92
5/22/2018 16:00:00,355.02
5/23/2018 16:00:00,359.21
5/24/2018 16:00:00,359
5/25/2018 16:00:00,360.09
5/29/2018 16:00:00,352.48
5/30/2018 16:00:00,358.19
5/31/2018 16:00:00,352.16
6/1/2018 16:00:00,356.72
6/4/2018 16:00:00,360.73
6/5/2018 16:00:00,360.1
6/6/2018 16:00:00,371.56
6/7/2018 16:00:00,368.53
6/8/2018 16:00:00,369.5
6/11/2018 16:00:00,370.94
6/12/2018 16:00:00,370.62
6/13/2018 16:00:00,363.85
6/14/2018 16:00:00,362.42
6/15/2018 16:00:00,357.88
6/18/2018 16:00:00,354.74
6/19/2018 16:00:00,341.12
6/20/2018 16:00:00,342.69
6/21/2018 16:00:00,337.66
6/22/2018 16:00:00,338.91
6/25/2018 16:00:00,331.2
6/26/2018 16:00:00,331.3
6/27/2018 16:00:00,329.82
6/28/2018 16:00:00,334.65
6/29/2018 16:00:00,335.51
7/2/2018 16:00:00,336.08
7/3/2018 13:00:00,332.93
7/5/2018 16:00:00,333.18
7/6/2018 16:00:00,334.64
7/9/2018 16:00:00,341.92
7/10/2018 16:00:00,347.16
7/11/2018 16:00:00,340.6
7/12/2018 16:00:00,346.03
7/13/2018 16:00:00,350.79
7/16/2018 16:00:00,356.1
7/17/2018 16:00:00,356.88
7/18/2018 16:00:00,360.23
7/19/2018 16:00:00,355.33
7/20/2018 16:00:00,354.9
